title,price,rating,location,url,scraped_date
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Susanne
Aufenthalt bei Susanne
7 Jahre Gastgeber:in
,
 · 7 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/42784108?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-07&check_out=2025-04-12&children=0&infants=0&pets=0&photo_id=982754303&source_impression_id=p3_1742657576_P3oM_E00FgWvvOYf&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:02
Wohnung in St. Gallen,Price not available,No rating,Gemütliche Wohnung,https://www.airbnb.ch/rooms/1258654575298959105?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3DfVQ3ulGFHwYz4&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:02
Wohnung in St. Gallen,Price not available,No rating,"St.Gallen zentral, ruhig, bei Badeweihern und Wald",https://www.airbnb.ch/rooms/41971258?search_mode=regular_search&adults=1&check_in=2025-04-02&check_out=2025-04-07&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3weH5jvxNt7-Lbn&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:02
Wohnung in St. Gallen,Price not available,No rating,Charmante Altbauwohnung ruhig und doch zentral,https://www.airbnb.ch/rooms/1002032650200924193?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3829DfbHu4XOgzJ&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:02
Wohnung in St. Gallen,Price not available,No rating,Gemütliches Studio im Hotelstyle,https://www.airbnb.ch/rooms/1271492765511551149?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3tXpqxLyeUEXoO3&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:02
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Erola
Aufenthalt bei Erola
9 Jahre Gastgeber:in
,
 · 9 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/886956306594218127?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=1646729598&source_impression_id=p3_1742657576_P3vZheQuOYkRb-mF&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Unterkunft in St. Gallen,Price not available,No rating,"YELLOW INN 7 nähe Uni, Olma, Spital, FHS",https://www.airbnb.ch/rooms/31036410?search_mode=regular_search&adults=1&check_in=2025-04-02&check_out=2025-04-07&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3nVHmyGuXWCnQrD&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Unterkunft in St. Gallen,Price not available,No rating,TouchBed | Budget Doppelzimmer,https://www.airbnb.ch/rooms/22112589?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3EXtE2cH8pjBj7t&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Zimmer in Sankt Gallen,Price not available,No rating,"Aufenthalt bei Felix
Aufenthalt bei Felix
8 Jahre Gastgeber:in
,
 · 8 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/20937274?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-04&check_out=2025-04-09&children=0&infants=0&pets=0&photo_id=372810159&source_impression_id=p3_1742657576_P3hWmX6Hg8MspY8t&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Wohnung in St. Gallen,Price not available,No rating,1 Zimmerwohnung ohne Küche mitten im Zentrum,https://www.airbnb.ch/rooms/1115968720346511055?search_mode=regular_search&adults=1&check_in=2025-04-11&check_out=2025-04-16&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3Mzlt6q8WPKdbvD&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Wohnung in St. Gallen,Price not available,No rating,"Nachhaltig Wohnen im 1. Stock, gratis Parkplatz!",https://www.airbnb.ch/rooms/631007400205214375?search_mode=regular_search&adults=1&check_in=2025-04-04&check_out=2025-04-09&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P34CdfHKyS85BVAB&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Zimmer in Engelburg,Price not available,No rating,"Aufenthalt bei Sabrina
Aufenthalt bei Sabrina
5 Jahre Gastgeber:in
,
 · 5 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/44186446?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=1037305286&source_impression_id=p3_1742657576_P3rgT5G5iZmXZh74&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Gabrielle
Aufenthalt bei Gabrielle
7 Jahre Gastgeber:in
,
 · 7 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/24621835?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=484971347&source_impression_id=p3_1742657576_P383r9RApzj7w3CY&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Erola
Aufenthalt bei Erola
9 Jahre Gastgeber:in
,
 · 9 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/886949108154049153?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-15&check_out=2025-04-20&children=0&infants=0&pets=0&photo_id=1646720652&source_impression_id=p3_1742657576_P3m7QJX0VZoy9qXk&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Wohnung in Sankt Gallen,Price not available,No rating,"Zentral gelegenes, sonniges Studio.",https://www.airbnb.ch/rooms/10914425?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3B3tALWgZvZCrfq&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Wohnung in St. Gallen,Price not available,No rating,"2,5-Zimmer-Apartment mit kostenlosem Parkplatz.",https://www.airbnb.ch/rooms/1322403842311571170?search_mode=regular_search&adults=1&check_in=2025-10-03&check_out=2025-10-08&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3kOgv6onUR_e5rA&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Wohnung in St. Gallen,Price not available,No rating,St. Gallen zentral und gemütlich,https://www.airbnb.ch/rooms/25726270?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3hr6N7D86aihrHf&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Wohnung in St. Gallen,Price not available,No rating,TouchBed | Budget-Studio,https://www.airbnb.ch/rooms/22469139?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3KECHX8fZb97_Dv&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Susanne
Aufenthalt bei Susanne
7 Jahre Gastgeber:in
,
 · 7 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/42784108?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-07&check_out=2025-04-12&children=0&infants=0&pets=0&photo_id=982754303&source_impression_id=p3_1742657576_P3oM_E00FgWvvOYf&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Wohnung in St. Gallen,Price not available,No rating,Gemütliche Wohnung,https://www.airbnb.ch/rooms/1258654575298959105?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3DfVQ3ulGFHwYz4&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:03
Wohnung in St. Gallen,Price not available,No rating,"St.Gallen zentral, ruhig, bei Badeweihern und Wald",https://www.airbnb.ch/rooms/41971258?search_mode=regular_search&adults=1&check_in=2025-04-02&check_out=2025-04-07&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3weH5jvxNt7-Lbn&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Wohnung in St. Gallen,Price not available,No rating,Charmante Altbauwohnung ruhig und doch zentral,https://www.airbnb.ch/rooms/1002032650200924193?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3829DfbHu4XOgzJ&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Wohnung in St. Gallen,Price not available,No rating,Gemütliches Studio im Hotelstyle,https://www.airbnb.ch/rooms/1271492765511551149?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3tXpqxLyeUEXoO3&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Erola
Aufenthalt bei Erola
9 Jahre Gastgeber:in
,
 · 9 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/886956306594218127?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=1646729598&source_impression_id=p3_1742657576_P3vZheQuOYkRb-mF&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Unterkunft in St. Gallen,Price not available,No rating,"YELLOW INN 7 nähe Uni, Olma, Spital, FHS",https://www.airbnb.ch/rooms/31036410?search_mode=regular_search&adults=1&check_in=2025-04-02&check_out=2025-04-07&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3nVHmyGuXWCnQrD&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Unterkunft in St. Gallen,Price not available,No rating,TouchBed | Budget Doppelzimmer,https://www.airbnb.ch/rooms/22112589?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3EXtE2cH8pjBj7t&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Zimmer in Sankt Gallen,Price not available,No rating,"Aufenthalt bei Felix
Aufenthalt bei Felix
8 Jahre Gastgeber:in
,
 · 8 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/20937274?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-04&check_out=2025-04-09&children=0&infants=0&pets=0&photo_id=372810159&source_impression_id=p3_1742657576_P3hWmX6Hg8MspY8t&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Wohnung in St. Gallen,Price not available,No rating,1 Zimmerwohnung ohne Küche mitten im Zentrum,https://www.airbnb.ch/rooms/1115968720346511055?search_mode=regular_search&adults=1&check_in=2025-04-11&check_out=2025-04-16&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3Mzlt6q8WPKdbvD&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Wohnung in St. Gallen,Price not available,No rating,"Nachhaltig Wohnen im 1. Stock, gratis Parkplatz!",https://www.airbnb.ch/rooms/631007400205214375?search_mode=regular_search&adults=1&check_in=2025-04-04&check_out=2025-04-09&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P34CdfHKyS85BVAB&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Zimmer in Engelburg,Price not available,No rating,"Aufenthalt bei Sabrina
Aufenthalt bei Sabrina
5 Jahre Gastgeber:in
,
 · 5 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/44186446?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=1037305286&source_impression_id=p3_1742657576_P3rgT5G5iZmXZh74&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Gabrielle
Aufenthalt bei Gabrielle
7 Jahre Gastgeber:in
,
 · 7 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/24621835?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=484971347&source_impression_id=p3_1742657576_P383r9RApzj7w3CY&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Erola
Aufenthalt bei Erola
9 Jahre Gastgeber:in
,
 · 9 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/886949108154049153?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-15&check_out=2025-04-20&children=0&infants=0&pets=0&photo_id=1646720652&source_impression_id=p3_1742657576_P3m7QJX0VZoy9qXk&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Wohnung in Sankt Gallen,Price not available,No rating,"Zentral gelegenes, sonniges Studio.",https://www.airbnb.ch/rooms/10914425?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3B3tALWgZvZCrfq&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Wohnung in St. Gallen,Price not available,No rating,"2,5-Zimmer-Apartment mit kostenlosem Parkplatz.",https://www.airbnb.ch/rooms/1322403842311571170?search_mode=regular_search&adults=1&check_in=2025-10-03&check_out=2025-10-08&children=0&infants=0&pets=0&source_impression_id=p3_1742657576_P3kOgv6onUR_e5rA&previous_page_section_name=1000&federated_search_id=eb5ba7cf-06bd-420e-8392-7920fc821522,2025-03-22 16:33:04
Wohnung in St. Gallen,Price not available,No rating,St. Gallen zentral und gemütlich,https://www.airbnb.ch/rooms/25726270?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3mTDJtUm-bFQezA&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:15
Wohnung in St. Gallen,Price not available,No rating,TouchBed | Budget-Studio,https://www.airbnb.ch/rooms/22469139?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3YSzzYNUBulThxS&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:15
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Susanne
Aufenthalt bei Susanne
7 Jahre Gastgeber:in
,
 · 7 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/42784108?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-07&check_out=2025-04-12&children=0&infants=0&pets=0&photo_id=982754303&source_impression_id=p3_1742657589_P3DRGnXuheG9dURN&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:15
Wohnung in St. Gallen,Price not available,No rating,Gemütliche Wohnung,https://www.airbnb.ch/rooms/1258654575298959105?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3BeXm5dPT26K06S&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:15
Wohnung in St. Gallen,Price not available,No rating,"St.Gallen zentral, ruhig, bei Badeweihern und Wald",https://www.airbnb.ch/rooms/41971258?search_mode=regular_search&adults=1&check_in=2025-04-02&check_out=2025-04-07&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3KJI8dhKFLL6QKh&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Wohnung in St. Gallen,Price not available,No rating,Charmante Altbauwohnung ruhig und doch zentral,https://www.airbnb.ch/rooms/1002032650200924193?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3Y_KKVVkNo916sn&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Wohnung in St. Gallen,Price not available,No rating,Gemütliches Studio im Hotelstyle,https://www.airbnb.ch/rooms/1271492765511551149?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3ptwYw984QpN4DY&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Erola
Aufenthalt bei Erola
9 Jahre Gastgeber:in
,
 · 9 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/886956306594218127?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=1646729598&source_impression_id=p3_1742657589_P36DqRPDB_CpcSJk&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Unterkunft in St. Gallen,Price not available,No rating,"YELLOW INN 7 nähe Uni, Olma, Spital, FHS",https://www.airbnb.ch/rooms/31036410?search_mode=regular_search&adults=1&check_in=2025-04-02&check_out=2025-04-07&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P38FATAd5gbSUEQ5&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Unterkunft in St. Gallen,Price not available,No rating,TouchBed | Budget Doppelzimmer,https://www.airbnb.ch/rooms/22112589?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3BixO191Yx2Qdx1&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Zimmer in Sankt Gallen,Price not available,No rating,"Aufenthalt bei Felix
Aufenthalt bei Felix
8 Jahre Gastgeber:in
,
 · 8 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/20937274?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-04&check_out=2025-04-09&children=0&infants=0&pets=0&photo_id=372810159&source_impression_id=p3_1742657589_P3yZ8neRfK21YUuO&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Wohnung in St. Gallen,Price not available,No rating,1 Zimmerwohnung ohne Küche mitten im Zentrum,https://www.airbnb.ch/rooms/1115968720346511055?search_mode=regular_search&adults=1&check_in=2025-04-11&check_out=2025-04-16&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P32F5Ate6ViKcgUy&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Wohnung in St. Gallen,Price not available,No rating,"Nachhaltig Wohnen im 1. Stock, gratis Parkplatz!",https://www.airbnb.ch/rooms/631007400205214375?search_mode=regular_search&adults=1&check_in=2025-04-04&check_out=2025-04-09&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3qkwH4WL_cIhRN_&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Zimmer in Engelburg,Price not available,No rating,"Aufenthalt bei Sabrina
Aufenthalt bei Sabrina
5 Jahre Gastgeber:in
,
 · 5 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/44186446?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=1037305286&source_impression_id=p3_1742657590_P34GuoMeSq1n7UNv&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:16
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Gabrielle
Aufenthalt bei Gabrielle
7 Jahre Gastgeber:in
,
 · 7 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/24621835?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=484971347&source_impression_id=p3_1742657590_P3YtHGWvjRc4MNsN&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Erola
Aufenthalt bei Erola
9 Jahre Gastgeber:in
,
 · 9 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/886949108154049153?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-15&check_out=2025-04-20&children=0&infants=0&pets=0&photo_id=1646720652&source_impression_id=p3_1742657590_P3EximvqDBIX8CRC&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Wohnung in Sankt Gallen,Price not available,No rating,"Zentral gelegenes, sonniges Studio.",https://www.airbnb.ch/rooms/10914425?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657590_P3A-mDy26AkUvsQw&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Wohnung in St. Gallen,Price not available,No rating,"2,5-Zimmer-Apartment mit kostenlosem Parkplatz.",https://www.airbnb.ch/rooms/1322403842311571170?search_mode=regular_search&adults=1&check_in=2025-10-03&check_out=2025-10-08&children=0&infants=0&pets=0&source_impression_id=p3_1742657590_P3kFzPdPV_UCswVE&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Wohnung in St. Gallen,Price not available,No rating,St. Gallen zentral und gemütlich,https://www.airbnb.ch/rooms/25726270?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3mTDJtUm-bFQezA&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Wohnung in St. Gallen,Price not available,No rating,TouchBed | Budget-Studio,https://www.airbnb.ch/rooms/22469139?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3YSzzYNUBulThxS&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Susanne
Aufenthalt bei Susanne
7 Jahre Gastgeber:in
,
 · 7 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/42784108?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-07&check_out=2025-04-12&children=0&infants=0&pets=0&photo_id=982754303&source_impression_id=p3_1742657589_P3DRGnXuheG9dURN&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Wohnung in St. Gallen,Price not available,No rating,Gemütliche Wohnung,https://www.airbnb.ch/rooms/1258654575298959105?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3BeXm5dPT26K06S&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Wohnung in St. Gallen,Price not available,No rating,"St.Gallen zentral, ruhig, bei Badeweihern und Wald",https://www.airbnb.ch/rooms/41971258?search_mode=regular_search&adults=1&check_in=2025-04-02&check_out=2025-04-07&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3KJI8dhKFLL6QKh&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Wohnung in St. Gallen,Price not available,No rating,Charmante Altbauwohnung ruhig und doch zentral,https://www.airbnb.ch/rooms/1002032650200924193?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3Y_KKVVkNo916sn&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Wohnung in St. Gallen,Price not available,No rating,Gemütliches Studio im Hotelstyle,https://www.airbnb.ch/rooms/1271492765511551149?search_mode=regular_search&adults=1&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P3ptwYw984QpN4DY&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Zimmer in St. Gallen,Price not available,No rating,"Aufenthalt bei Erola
Aufenthalt bei Erola
9 Jahre Gastgeber:in
,
 · 9 Jahre Gastgeber:in",https://www.airbnb.ch/rooms/886956306594218127?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=1646729598&source_impression_id=p3_1742657589_P36DqRPDB_CpcSJk&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
Unterkunft in St. Gallen,Price not available,No rating,"YELLOW INN 7 nähe Uni, Olma, Spital, FHS",https://www.airbnb.ch/rooms/31036410?search_mode=regular_search&adults=1&check_in=2025-04-02&check_out=2025-04-07&children=0&infants=0&pets=0&source_impression_id=p3_1742657589_P38FATAd5gbSUEQ5&previous_page_section_name=1000&federated_search_id=41279704-e1ef-4d4d-a729-440959f6d85b,2025-03-22 16:33:17
